onset	duration	trial_type	stim_file
6.000	1.50	image04	stim-image04.png
9.000	1.50	image06	stim-image06.png
15.000	1.50	image09	stim-image09.png
18.000	1.50	image10	stim-image10.png
22.500	1.50	image06	stim-image06.png
27.000	1.50	image14	stim-image14.png
30.000	1.50	image11	stim-image11.png
34.500	1.50	image16	stim-image16.png
39.000	1.50	image10	stim-image10.png
42.000	1.50	image08	stim-image08.png
46.500	1.50	image06	stim-image06.png
51.000	1.50	image04	stim-image04.png
54.000	1.50	image08	stim-image08.png
60.000	1.50	image16	stim-image16.png
63.000	1.50	image11	stim-image11.png
66.000	1.50	image03	stim-image03.png
72.000	1.50	image15	stim-image15.png
75.000	1.50	image16	stim-image16.png
78.000	1.50	image08	stim-image08.png
82.500	1.50	image05	stim-image05.png
85.500	1.50	image13	stim-image13.png
91.500	1.50	image01	stim-image01.png
97.500	1.50	image03	stim-image03.png
103.500	1.50	image07	stim-image07.png
109.500	1.50	image15	stim-image15.png
112.500	1.50	image13	stim-image13.png
118.500	1.50	image02	stim-image02.png
123.000	1.50	image03	stim-image03.png
129.000	1.50	image04	stim-image04.png
133.500	1.50	image15	stim-image15.png
138.000	1.50	image01	stim-image01.png
144.000	1.50	image12	stim-image12.png
147.000	1.50	image02	stim-image02.png
150.000	1.50	image11	stim-image11.png
156.000	1.50	image07	stim-image07.png
159.000	1.50	image09	stim-image09.png
165.000	1.50	image07	stim-image07.png
168.000	1.50	image10	stim-image10.png
171.000	1.50	image05	stim-image05.png
174.000	1.50	image12	stim-image12.png
178.500	1.50	image02	stim-image02.png
184.500	1.50	image14	stim-image14.png
187.500	1.50	image13	stim-image13.png
192.000	1.50	image05	stim-image05.png
195.000	1.50	image01	stim-image01.png
199.500	1.50	image12	stim-image12.png
204.000	1.50	image09	stim-image09.png
208.500	1.50	image14	stim-image14.png
213.000	1.50	image04	stim-image04.png
219.000	1.50	image14	stim-image14.png
225.000	1.50	image08	stim-image08.png
231.000	1.50	image06	stim-image06.png
237.000	1.50	image02	stim-image02.png
241.500	1.50	image06	stim-image06.png
246.000	1.50	image10	stim-image10.png
252.000	1.50	image09	stim-image09.png
256.500	1.50	image05	stim-image05.png
261.000	1.50	image02	stim-image02.png
267.000	1.50	image07	stim-image07.png
273.000	1.50	image03	stim-image03.png
277.500	1.50	image13	stim-image13.png
282.000	1.50	image09	stim-image09.png
288.000	1.50	image07	stim-image07.png
291.000	1.50	image08	stim-image08.png
295.500	1.50	image15	stim-image15.png
301.500	1.50	image11	stim-image11.png
304.500	1.50	image12	stim-image12.png
310.500	1.50	image13	stim-image13.png
315.000	1.50	image01	stim-image01.png
318.000	1.50	image03	stim-image03.png
324.000	1.50	image11	stim-image11.png
330.000	1.50	image12	stim-image12.png
333.000	1.50	image16	stim-image16.png
336.000	1.50	image04	stim-image04.png
340.500	1.50	image16	stim-image16.png
345.000	1.50	image01	stim-image01.png
348.000	1.50	image15	stim-image15.png
351.000	1.50	image10	stim-image10.png
357.000	1.50	image14	stim-image14.png
363.000	1.50	image05	stim-image05.png
